user_id,creation_week,active,suggested,dates
3246,36,True,True,"Sep 03, 2018"
28149,34,True,True,"Aug 20, 2018"
28866,51,False,False,"Dec 17, 2018"
35160,33,True,True,"Aug 13, 2018"
62487,37,True,True,"Sep 10, 2018"
205599,43,False,True,"Oct 22, 2018"
340095,26,False,True,"Jun 25, 2018"
400212,26,True,True,"Jun 25, 2018"
407031,34,True,True,"Aug 20, 2018"
487308,33,False,False,"Aug 13, 2018"
488610,40,True,True,"Oct 01, 2018"
511920,51,True,True,"Dec 17, 2018"
520215,50,True,True,"Dec 10, 2018"
521322,29,True,True,"Jul 16, 2018"
521490,31,True,True,"Jul 30, 2018"
521655,25,True,True,"Jun 18, 2018"
522297,34,False,False,"Aug 20, 2018"
524571,46,True,True,"Nov 12, 2018"
525129,40,True,True,"Oct 01, 2018"
525132,34,False,True,"Aug 20, 2018"
525498,28,True,True,"Jul 09, 2018"
525753,35,False,False,"Aug 27, 2018"
526266,37,False,True,"Sep 10, 2018"
526287,51,True,True,"Dec 17, 2018"
526713,25,False,True,"Jun 18, 2018"
526998,39,False,True,"Sep 24, 2018"
527430,45,False,True,"Nov 05, 2018"
527442,49,False,True,"Dec 03, 2018"
527562,26,False,False,"Jun 25, 2018"
530256,24,False,True,"Jun 11, 2018"
533274,28,False,True,"Jul 09, 2018"
535608,40,False,False,"Oct 01, 2018"
538503,40,True,True,"Oct 01, 2018"
538527,22,True,True,"May 28, 2018"
538569,42,True,True,"Oct 15, 2018"
538842,44,False,True,"Oct 29, 2018"
539154,34,True,True,"Aug 20, 2018"
539325,52,False,True,"Dec 24, 2018"
540042,31,False,True,"Jul 30, 2018"
540054,29,True,True,"Jul 16, 2018"
540060,35,True,False,"Aug 27, 2018"
541074,24,False,False,"Jun 11, 2018"
541233,33,True,True,"Aug 13, 2018"
546045,32,False,True,"Aug 06, 2018"
546822,35,True,True,"Aug 27, 2018"
550473,41,True,True,"Oct 08, 2018"
554337,49,True,True,"Dec 03, 2018"
556425,42,True,True,"Oct 15, 2018"
556866,32,False,True,"Aug 06, 2018"
557292,52,True,True,"Dec 24, 2018"
557418,38,True,True,"Sep 17, 2018"
558594,45,True,True,"Nov 05, 2018"
559884,27,True,True,"Jul 02, 2018"
559986,38,True,True,"Sep 17, 2018"
562425,48,False,False,"Nov 26, 2018"
562527,35,True,True,"Aug 27, 2018"
562620,39,True,True,"Sep 24, 2018"
562785,35,False,False,"Aug 27, 2018"
565173,53,False,True,"Dec 31, 2018"
568068,41,True,True,"Oct 08, 2018"
568740,35,True,False,"Aug 27, 2018"
570705,45,False,True,"Nov 05, 2018"
572634,31,True,True,"Jul 30, 2018"
572763,26,True,True,"Jun 25, 2018"
575655,25,True,True,"Jun 18, 2018"
576750,30,True,True,"Jul 23, 2018"
576972,23,False,False,"Jun 04, 2018"
577224,51,False,False,"Dec 17, 2018"
577509,30,False,False,"Jul 23, 2018"
578208,36,False,True,"Sep 03, 2018"
578481,44,True,True,"Oct 29, 2018"
579699,42,False,True,"Oct 15, 2018"
579888,27,True,True,"Jul 02, 2018"
581235,22,True,True,"May 28, 2018"
582393,34,False,True,"Aug 20, 2018"
583530,44,False,False,"Oct 29, 2018"
583554,26,False,True,"Jun 25, 2018"
584229,31,True,True,"Jul 30, 2018"
585639,50,False,False,"Dec 10, 2018"
585987,34,True,True,"Aug 20, 2018"
588657,26,False,True,"Jun 25, 2018"
589335,28,False,True,"Jul 09, 2018"
589527,30,True,True,"Jul 23, 2018"
589986,42,False,True,"Oct 15, 2018"
590112,25,False,False,"Jun 18, 2018"
590883,28,True,True,"Jul 09, 2018"
591129,39,False,True,"Sep 24, 2018"
591939,42,False,True,"Oct 15, 2018"
592389,43,False,True,"Oct 22, 2018"
592572,43,True,True,"Oct 22, 2018"
593124,33,False,True,"Aug 13, 2018"
593292,37,False,True,"Sep 10, 2018"
593481,28,False,True,"Jul 09, 2018"
593829,25,True,True,"Jun 18, 2018"
593859,29,True,True,"Jul 16, 2018"
593949,41,True,True,"Oct 08, 2018"
594264,34,True,True,"Aug 20, 2018"
596124,29,False,False,"Jul 16, 2018"
597306,38,False,False,"Sep 17, 2018"
597375,38,True,False,"Sep 17, 2018"
597624,32,True,True,"Aug 06, 2018"
598179,37,True,True,"Sep 10, 2018"
598290,39,True,True,"Sep 24, 2018"
600135,38,True,True,"Sep 17, 2018"
601122,44,True,True,"Oct 29, 2018"
601584,29,False,False,"Jul 16, 2018"
603465,22,True,True,"May 28, 2018"
603696,42,False,False,"Oct 15, 2018"
604158,40,True,True,"Oct 01, 2018"
604905,38,False,True,"Sep 17, 2018"
604950,28,True,True,"Jul 09, 2018"
605580,38,True,True,"Sep 17, 2018"
606738,40,True,True,"Oct 01, 2018"
607950,33,False,True,"Aug 13, 2018"
609777,32,True,True,"Aug 06, 2018"
611052,44,True,True,"Oct 29, 2018"
611160,30,True,True,"Jul 23, 2018"
612294,30,True,True,"Jul 23, 2018"
612549,30,False,False,"Jul 23, 2018"
612960,25,True,True,"Jun 18, 2018"
613548,31,False,True,"Jul 30, 2018"
613848,30,True,True,"Jul 23, 2018"
614025,22,False,True,"May 28, 2018"
614358,44,True,True,"Oct 29, 2018"
615021,39,False,True,"Sep 24, 2018"
616065,49,True,True,"Dec 03, 2018"
617079,38,True,True,"Sep 17, 2018"
617121,30,False,True,"Jul 23, 2018"
618933,40,True,True,"Oct 01, 2018"
619005,48,False,True,"Nov 26, 2018"
621207,26,True,True,"Jun 25, 2018"
621405,27,True,True,"Jul 02, 2018"
623919,52,True,True,"Dec 24, 2018"
624741,48,False,True,"Nov 26, 2018"
625224,34,False,True,"Aug 20, 2018"
625635,32,False,False,"Aug 06, 2018"
626424,38,False,False,"Sep 17, 2018"
628320,49,False,True,"Dec 03, 2018"
628935,35,False,True,"Aug 27, 2018"
629550,35,False,False,"Aug 27, 2018"
631281,49,True,True,"Dec 03, 2018"
631356,30,False,False,"Jul 23, 2018"
631422,42,True,True,"Oct 15, 2018"
631512,46,False,False,"Nov 12, 2018"
633765,34,True,True,"Aug 20, 2018"
636642,26,True,True,"Jun 25, 2018"
636741,51,True,True,"Dec 17, 2018"
637164,37,False,True,"Sep 10, 2018"
638748,46,False,True,"Nov 12, 2018"
638760,47,True,True,"Nov 19, 2018"
639198,44,False,False,"Oct 29, 2018"
640281,46,True,True,"Nov 12, 2018"
641835,33,False,False,"Aug 13, 2018"
642258,45,True,True,"Nov 05, 2018"
642396,33,False,True,"Aug 13, 2018"
642981,39,False,False,"Sep 24, 2018"
643113,52,False,True,"Dec 24, 2018"
644025,25,False,True,"Jun 18, 2018"
644349,29,False,False,"Jul 16, 2018"
644682,29,True,True,"Jul 16, 2018"
647772,28,True,True,"Jul 09, 2018"
647844,25,True,True,"Jun 18, 2018"
648576,43,True,True,"Oct 22, 2018"
648846,23,False,False,"Jun 04, 2018"
649542,25,False,True,"Jun 18, 2018"
649695,43,False,True,"Oct 22, 2018"
651399,22,False,True,"May 28, 2018"
651648,25,True,True,"Jun 18, 2018"
651846,51,False,False,"Dec 17, 2018"
652596,30,False,True,"Jul 23, 2018"
653535,50,False,True,"Dec 10, 2018"
654078,39,True,True,"Sep 24, 2018"
654930,30,True,True,"Jul 23, 2018"
655383,28,True,True,"Jul 09, 2018"
655785,28,False,True,"Jul 09, 2018"
655935,33,False,True,"Aug 13, 2018"
656121,25,True,True,"Jun 18, 2018"
656271,43,True,True,"Oct 22, 2018"
657522,25,False,False,"Jun 18, 2018"
661101,31,False,True,"Jul 30, 2018"
661860,36,False,True,"Sep 03, 2018"
662307,35,False,False,"Aug 27, 2018"
662370,26,False,True,"Jun 25, 2018"
662874,25,True,True,"Jun 18, 2018"
663864,40,False,True,"Oct 01, 2018"
664689,24,True,True,"Jun 11, 2018"
664773,41,True,True,"Oct 08, 2018"
665760,40,True,True,"Oct 01, 2018"
667704,30,False,True,"Jul 23, 2018"
668637,41,False,True,"Oct 08, 2018"
668991,38,False,True,"Sep 17, 2018"
671616,38,False,True,"Sep 17, 2018"
671808,27,True,True,"Jul 02, 2018"
672492,25,True,True,"Jun 18, 2018"
672576,27,False,True,"Jul 02, 2018"
672720,44,True,True,"Oct 29, 2018"
676614,38,False,False,"Sep 17, 2018"
677721,26,True,True,"Jun 25, 2018"
677898,29,True,True,"Jul 16, 2018"
679620,24,True,True,"Jun 11, 2018"
681468,29,False,True,"Jul 16, 2018"
682431,39,True,True,"Sep 24, 2018"
683103,39,True,True,"Sep 24, 2018"
683280,33,True,True,"Aug 13, 2018"
683346,43,True,True,"Oct 22, 2018"
684300,25,False,True,"Jun 18, 2018"
684435,28,True,True,"Jul 09, 2018"
684786,22,True,True,"May 28, 2018"
685038,23,True,True,"Jun 04, 2018"
686445,27,True,True,"Jul 02, 2018"
686889,27,True,True,"Jul 02, 2018"
687738,46,False,True,"Nov 12, 2018"
688221,23,True,True,"Jun 04, 2018"
689241,43,True,True,"Oct 22, 2018"
689415,31,True,True,"Jul 30, 2018"
689616,23,False,False,"Jun 04, 2018"
689682,48,True,True,"Nov 26, 2018"
689739,34,False,False,"Aug 20, 2018"
690534,44,False,False,"Oct 29, 2018"
691989,42,True,True,"Oct 15, 2018"
692430,31,True,True,"Jul 30, 2018"
692658,35,False,False,"Aug 27, 2018"
693774,27,False,True,"Jul 02, 2018"
694164,49,False,True,"Dec 03, 2018"
694842,30,True,False,"Jul 23, 2018"
695817,36,False,True,"Sep 03, 2018"
698226,38,False,False,"Sep 17, 2018"
698397,22,True,True,"May 28, 2018"
698529,24,False,True,"Jun 11, 2018"
698781,26,False,True,"Jun 25, 2018"
699600,32,False,True,"Aug 06, 2018"
700485,40,True,True,"Oct 01, 2018"
700938,25,True,True,"Jun 18, 2018"
700944,29,True,True,"Jul 16, 2018"
701781,28,False,False,"Jul 09, 2018"
702624,40,True,True,"Oct 01, 2018"
703791,43,True,True,"Oct 22, 2018"
704706,23,True,True,"Jun 04, 2018"
705273,45,False,False,"Nov 05, 2018"
705318,35,False,True,"Aug 27, 2018"
706074,24,False,True,"Jun 11, 2018"
706233,39,False,True,"Sep 24, 2018"
707004,40,False,False,"Oct 01, 2018"
707424,28,True,True,"Jul 09, 2018"
708087,28,False,True,"Jul 09, 2018"
709578,42,False,False,"Oct 15, 2018"
710961,24,False,True,"Jun 11, 2018"
711213,52,False,False,"Dec 24, 2018"
712089,36,True,True,"Sep 03, 2018"
712521,30,False,True,"Jul 23, 2018"
712785,28,True,True,"Jul 09, 2018"
713661,46,False,False,"Nov 12, 2018"
715446,35,True,False,"Aug 27, 2018"
715908,40,False,True,"Oct 01, 2018"
716109,28,False,True,"Jul 09, 2018"
716442,32,False,True,"Aug 06, 2018"
717117,24,True,True,"Jun 11, 2018"
717120,46,True,True,"Nov 12, 2018"
718239,37,True,True,"Sep 10, 2018"
718881,42,False,False,"Oct 15, 2018"
719613,40,False,True,"Oct 01, 2018"
719919,44,False,True,"Oct 29, 2018"
721923,35,True,False,"Aug 27, 2018"
722118,32,False,True,"Aug 06, 2018"
722424,25,True,True,"Jun 18, 2018"
722514,39,True,True,"Sep 24, 2018"
723459,28,True,True,"Jul 09, 2018"
723765,24,False,True,"Jun 11, 2018"
724056,39,False,False,"Sep 24, 2018"
724527,32,False,True,"Aug 06, 2018"
724599,34,False,False,"Aug 20, 2018"
726003,29,False,False,"Jul 16, 2018"
726246,26,False,True,"Jun 25, 2018"
726396,47,False,True,"Nov 19, 2018"
726987,32,True,True,"Aug 06, 2018"
727323,33,False,False,"Aug 13, 2018"
729324,40,True,True,"Oct 01, 2018"
729660,29,True,True,"Jul 16, 2018"
730773,34,True,True,"Aug 20, 2018"
731094,39,False,True,"Sep 24, 2018"
731844,51,False,True,"Dec 17, 2018"
732474,24,False,False,"Jun 11, 2018"
732606,27,False,True,"Jul 02, 2018"
733137,34,False,False,"Aug 20, 2018"
733179,28,False,True,"Jul 09, 2018"
733767,28,False,False,"Jul 09, 2018"
733962,23,True,True,"Jun 04, 2018"
734067,34,False,True,"Aug 20, 2018"
734916,30,True,True,"Jul 23, 2018"
736266,27,True,True,"Jul 02, 2018"
736626,26,True,True,"Jun 25, 2018"
736932,32,True,True,"Aug 06, 2018"
737640,25,True,True,"Jun 18, 2018"
739116,23,False,True,"Jun 04, 2018"
739371,40,True,True,"Oct 01, 2018"
739434,50,True,True,"Dec 10, 2018"
739545,34,False,True,"Aug 20, 2018"
740397,27,True,True,"Jul 02, 2018"
740967,47,True,True,"Nov 19, 2018"
741624,32,False,True,"Aug 06, 2018"
741732,23,False,False,"Jun 04, 2018"
742044,24,False,True,"Jun 11, 2018"
742317,25,False,False,"Jun 18, 2018"
742647,25,False,False,"Jun 18, 2018"
742785,33,True,True,"Aug 13, 2018"
743802,23,True,True,"Jun 04, 2018"
745044,42,True,True,"Oct 15, 2018"
745704,40,False,False,"Oct 01, 2018"
746769,29,False,True,"Jul 16, 2018"
746961,37,True,True,"Sep 10, 2018"
747039,39,True,True,"Sep 24, 2018"
747246,34,True,True,"Aug 20, 2018"
747360,28,False,False,"Jul 09, 2018"
749196,51,True,True,"Dec 17, 2018"
749199,24,True,True,"Jun 11, 2018"
749427,50,False,False,"Dec 10, 2018"
751833,36,False,False,"Sep 03, 2018"
752442,45,True,True,"Nov 05, 2018"
752814,46,True,True,"Nov 12, 2018"
752910,40,False,True,"Oct 01, 2018"
752979,28,True,True,"Jul 09, 2018"
753273,41,True,True,"Oct 08, 2018"
753459,37,False,True,"Sep 10, 2018"
756552,42,True,True,"Oct 15, 2018"
756888,25,False,True,"Jun 18, 2018"
759657,35,False,True,"Aug 27, 2018"
760593,29,True,True,"Jul 16, 2018"
760716,35,False,True,"Aug 27, 2018"
761691,32,True,True,"Aug 06, 2018"
762447,41,True,True,"Oct 08, 2018"
765876,31,False,True,"Jul 30, 2018"
766176,35,True,True,"Aug 27, 2018"
766248,28,True,True,"Jul 09, 2018"
768558,29,True,True,"Jul 16, 2018"
769215,28,True,True,"Jul 09, 2018"
771195,24,False,False,"Jun 11, 2018"
771858,43,False,True,"Oct 22, 2018"
772410,40,True,True,"Oct 01, 2018"
773874,24,True,True,"Jun 11, 2018"
774030,29,True,True,"Jul 16, 2018"
774690,35,False,False,"Aug 27, 2018"
776901,29,False,True,"Jul 16, 2018"
777774,33,False,True,"Aug 13, 2018"
780276,27,True,True,"Jul 02, 2018"
780792,35,False,False,"Aug 27, 2018"
780900,43,False,True,"Oct 22, 2018"
784026,44,False,False,"Oct 29, 2018"
784191,39,True,True,"Sep 24, 2018"
784824,50,False,True,"Dec 10, 2018"
784959,28,True,True,"Jul 09, 2018"
785601,27,False,True,"Jul 02, 2018"
785673,44,True,True,"Oct 29, 2018"
785826,32,True,True,"Aug 06, 2018"
787479,41,False,False,"Oct 08, 2018"
787923,33,False,False,"Aug 13, 2018"
789279,24,False,True,"Jun 11, 2018"
790332,30,False,True,"Jul 23, 2018"
790335,30,True,True,"Jul 23, 2018"
790662,24,False,True,"Jun 11, 2018"
791295,46,False,False,"Nov 12, 2018"
791391,30,False,True,"Jul 23, 2018"
791859,22,False,True,"May 28, 2018"
791955,25,True,True,"Jun 18, 2018"
792111,24,True,True,"Jun 11, 2018"
792252,30,False,True,"Jul 23, 2018"
792417,36,False,False,"Sep 03, 2018"
793569,31,False,True,"Jul 30, 2018"
794124,24,True,True,"Jun 11, 2018"
795585,33,False,False,"Aug 13, 2018"
795612,23,False,True,"Jun 04, 2018"
795963,36,True,True,"Sep 03, 2018"
796353,35,True,True,"Aug 27, 2018"
797625,33,True,True,"Aug 13, 2018"
798564,36,True,True,"Sep 03, 2018"
799275,52,True,True,"Dec 24, 2018"
799578,31,False,False,"Jul 30, 2018"
799782,24,True,True,"Jun 11, 2018"
801453,39,False,True,"Sep 24, 2018"
803232,24,False,True,"Jun 11, 2018"
805188,26,False,True,"Jun 25, 2018"
806076,22,True,True,"May 28, 2018"
806139,26,True,True,"Jun 25, 2018"
806193,29,False,True,"Jul 16, 2018"
806517,47,False,True,"Nov 19, 2018"
807552,23,True,True,"Jun 04, 2018"
809949,38,False,True,"Sep 17, 2018"
810585,34,True,True,"Aug 20, 2018"
811575,31,False,True,"Jul 30, 2018"
813315,27,False,True,"Jul 02, 2018"
814140,33,True,True,"Aug 13, 2018"
814605,34,False,True,"Aug 20, 2018"
815430,25,False,True,"Jun 18, 2018"
815820,34,False,True,"Aug 20, 2018"
816060,36,True,True,"Sep 03, 2018"
819765,22,False,True,"May 28, 2018"
820500,32,False,False,"Aug 06, 2018"
821577,34,False,False,"Aug 20, 2018"
822843,23,False,True,"Jun 04, 2018"
824412,25,True,True,"Jun 18, 2018"
825645,26,True,True,"Jun 25, 2018"
825966,40,True,True,"Oct 01, 2018"
827469,40,False,False,"Oct 01, 2018"
828243,25,True,True,"Jun 18, 2018"
830031,35,False,False,"Aug 27, 2018"
830133,38,False,True,"Sep 17, 2018"
830466,26,True,True,"Jun 25, 2018"
830673,38,True,True,"Sep 17, 2018"
830709,40,False,True,"Oct 01, 2018"
831987,39,True,True,"Sep 24, 2018"
832374,27,True,True,"Jul 02, 2018"
832560,41,True,True,"Oct 08, 2018"
832587,47,False,False,"Nov 19, 2018"
833754,39,False,False,"Sep 24, 2018"
833979,29,True,True,"Jul 16, 2018"
834360,26,False,True,"Jun 25, 2018"
834693,38,False,False,"Sep 17, 2018"
834741,28,True,False,"Jul 09, 2018"
834870,41,True,True,"Oct 08, 2018"
835839,44,True,True,"Oct 29, 2018"
837018,34,False,False,"Aug 20, 2018"
837666,27,False,True,"Jul 02, 2018"
838062,26,True,True,"Jun 25, 2018"
838572,25,False,True,"Jun 18, 2018"
839001,30,False,True,"Jul 23, 2018"
839565,24,False,True,"Jun 11, 2018"
839769,26,False,True,"Jun 25, 2018"
841629,45,False,True,"Nov 05, 2018"
842031,38,False,False,"Sep 17, 2018"
842985,31,True,True,"Jul 30, 2018"
843336,48,False,False,"Nov 26, 2018"
844962,30,False,True,"Jul 23, 2018"
846813,34,True,True,"Aug 20, 2018"
846990,32,False,True,"Aug 06, 2018"
848220,40,True,True,"Oct 01, 2018"
848370,38,False,False,"Sep 17, 2018"
849666,29,False,True,"Jul 16, 2018"
849927,25,False,True,"Jun 18, 2018"
849939,30,True,False,"Jul 23, 2018"
849942,46,True,True,"Nov 12, 2018"
850218,29,False,True,"Jul 16, 2018"
850647,29,True,True,"Jul 16, 2018"
851826,51,False,True,"Dec 17, 2018"
851859,29,True,True,"Jul 16, 2018"
851949,26,True,True,"Jun 25, 2018"
852609,32,False,True,"Aug 06, 2018"
853047,31,False,True,"Jul 30, 2018"
854175,48,True,True,"Nov 26, 2018"
854499,24,True,True,"Jun 11, 2018"
854571,24,True,True,"Jun 11, 2018"
855783,23,False,False,"Jun 04, 2018"
855981,31,True,True,"Jul 30, 2018"
856365,38,False,True,"Sep 17, 2018"
857028,45,False,False,"Nov 05, 2018"
857457,24,False,True,"Jun 11, 2018"
858027,26,True,True,"Jun 25, 2018"
858627,50,False,False,"Dec 10, 2018"
858660,26,True,True,"Jun 25, 2018"
859812,25,True,True,"Jun 18, 2018"
863091,35,False,True,"Aug 27, 2018"
863763,30,True,False,"Jul 23, 2018"
864366,45,False,False,"Nov 05, 2018"
864954,52,False,True,"Dec 24, 2018"
865161,29,True,True,"Jul 16, 2018"
867714,35,True,True,"Aug 27, 2018"
867918,31,False,False,"Jul 30, 2018"
868143,50,False,True,"Dec 10, 2018"
868572,40,True,True,"Oct 01, 2018"
869286,32,True,True,"Aug 06, 2018"
871593,27,False,False,"Jul 02, 2018"
872343,30,False,True,"Jul 23, 2018"
872850,50,True,True,"Dec 10, 2018"
874332,33,True,True,"Aug 13, 2018"
876267,31,True,True,"Jul 30, 2018"
876687,23,False,True,"Jun 04, 2018"
876879,26,False,True,"Jun 25, 2018"
878676,38,True,True,"Sep 17, 2018"
878823,53,False,True,"Dec 31, 2018"
879420,35,False,False,"Aug 27, 2018"
880779,25,False,True,"Jun 18, 2018"
880890,30,True,True,"Jul 23, 2018"
881211,31,False,True,"Jul 30, 2018"
882216,29,True,True,"Jul 16, 2018"
883137,27,False,True,"Jul 02, 2018"
884259,39,False,False,"Sep 24, 2018"
884889,30,False,True,"Jul 23, 2018"
885105,28,True,True,"Jul 09, 2018"
885477,39,True,True,"Sep 24, 2018"
886089,47,True,True,"Nov 19, 2018"
886266,30,True,True,"Jul 23, 2018"
886494,30,True,True,"Jul 23, 2018"
886737,27,True,True,"Jul 02, 2018"
888462,30,False,True,"Jul 23, 2018"
889737,32,True,True,"Aug 06, 2018"
890004,22,False,True,"May 28, 2018"
890688,52,True,True,"Dec 24, 2018"
890949,46,False,False,"Nov 12, 2018"
891486,40,True,True,"Oct 01, 2018"
893265,33,False,True,"Aug 13, 2018"
894183,48,False,False,"Nov 26, 2018"
895083,28,False,True,"Jul 09, 2018"
895563,28,True,True,"Jul 09, 2018"
897810,41,True,True,"Oct 08, 2018"
898923,24,False,True,"Jun 11, 2018"
898947,22,True,True,"May 28, 2018"
899163,28,False,True,"Jul 09, 2018"
899775,25,True,True,"Jun 18, 2018"
899829,40,True,True,"Oct 01, 2018"
900813,34,True,True,"Aug 20, 2018"
900924,26,False,True,"Jun 25, 2018"
900939,39,True,True,"Sep 24, 2018"
902364,28,True,True,"Jul 09, 2018"
903474,45,True,True,"Nov 05, 2018"
903876,52,False,True,"Dec 24, 2018"
904647,32,False,True,"Aug 06, 2018"
905682,23,True,True,"Jun 04, 2018"
905760,42,False,True,"Oct 15, 2018"
905808,25,True,True,"Jun 18, 2018"
906597,23,False,True,"Jun 04, 2018"
906651,45,False,True,"Nov 05, 2018"
908847,35,True,True,"Aug 27, 2018"
909108,24,False,False,"Jun 11, 2018"
909924,52,True,True,"Dec 24, 2018"
909936,26,True,True,"Jun 25, 2018"
910059,25,True,True,"Jun 18, 2018"
910656,34,False,True,"Aug 20, 2018"
911700,25,True,True,"Jun 18, 2018"
911718,35,False,True,"Aug 27, 2018"
911856,33,True,True,"Aug 13, 2018"
912429,36,False,True,"Sep 03, 2018"
912726,38,False,True,"Sep 17, 2018"
913653,39,False,True,"Sep 24, 2018"
913860,38,False,False,"Sep 17, 2018"
914037,30,True,True,"Jul 23, 2018"
915237,31,True,True,"Jul 30, 2018"
915684,23,True,False,"Jun 04, 2018"
915693,38,True,False,"Sep 17, 2018"
916029,31,False,True,"Jul 30, 2018"
916185,32,True,True,"Aug 06, 2018"
916644,24,True,True,"Jun 11, 2018"
918771,26,True,True,"Jun 25, 2018"
920475,41,True,True,"Oct 08, 2018"
920733,30,False,False,"Jul 23, 2018"
920745,32,True,True,"Aug 06, 2018"
921693,41,True,True,"Oct 08, 2018"
922053,28,True,True,"Jul 09, 2018"
922203,41,False,False,"Oct 08, 2018"
923361,29,True,True,"Jul 16, 2018"
923643,48,False,False,"Nov 26, 2018"
923910,34,True,True,"Aug 20, 2018"
926781,25,True,True,"Jun 18, 2018"
929109,22,True,True,"May 28, 2018"
929979,48,False,True,"Nov 26, 2018"
931113,31,True,True,"Jul 30, 2018"
932838,37,False,True,"Sep 10, 2018"
933117,39,False,False,"Sep 24, 2018"
933831,24,True,True,"Jun 11, 2018"
934311,37,True,True,"Sep 10, 2018"
934374,26,True,True,"Jun 25, 2018"
935184,26,False,True,"Jun 25, 2018"
935820,25,True,True,"Jun 18, 2018"
935925,29,True,True,"Jul 16, 2018"
936051,23,True,True,"Jun 04, 2018"
936156,39,True,True,"Sep 24, 2018"
936849,26,False,True,"Jun 25, 2018"
938313,31,False,True,"Jul 30, 2018"
941931,32,False,False,"Aug 06, 2018"
942408,25,False,False,"Jun 18, 2018"
942825,26,True,True,"Jun 25, 2018"
943845,37,True,True,"Sep 10, 2018"
944229,35,True,True,"Aug 27, 2018"
945357,40,True,True,"Oct 01, 2018"
945522,45,False,True,"Nov 05, 2018"
945570,32,False,True,"Aug 06, 2018"
945630,29,False,True,"Jul 16, 2018"
946899,28,True,True,"Jul 09, 2018"
948072,32,False,True,"Aug 06, 2018"
949389,25,False,True,"Jun 18, 2018"
949596,33,True,True,"Aug 13, 2018"
952428,31,True,True,"Jul 30, 2018"
952677,36,True,True,"Sep 03, 2018"
953211,25,True,True,"Jun 18, 2018"
953472,40,False,True,"Oct 01, 2018"
954165,29,True,True,"Jul 16, 2018"
954795,41,False,False,"Oct 08, 2018"
955062,32,False,True,"Aug 06, 2018"
956766,32,False,True,"Aug 06, 2018"
957588,31,False,True,"Jul 30, 2018"
957888,25,False,True,"Jun 18, 2018"
958305,49,True,True,"Dec 03, 2018"
959466,25,True,True,"Jun 18, 2018"
959646,49,False,False,"Dec 03, 2018"
959712,46,False,True,"Nov 12, 2018"
959775,52,False,True,"Dec 24, 2018"
959811,25,False,True,"Jun 18, 2018"
960213,37,False,True,"Sep 10, 2018"
960531,24,True,True,"Jun 11, 2018"
961161,32,True,True,"Aug 06, 2018"
961176,30,True,True,"Jul 23, 2018"
961671,41,True,True,"Oct 08, 2018"
961830,25,True,True,"Jun 18, 2018"
962841,44,True,False,"Oct 29, 2018"
963609,45,True,True,"Nov 05, 2018"
963633,45,False,True,"Nov 05, 2018"
964122,49,False,True,"Dec 03, 2018"
964908,26,False,True,"Jun 25, 2018"
965745,27,True,True,"Jul 02, 2018"
966414,25,True,True,"Jun 18, 2018"
966807,42,False,True,"Oct 15, 2018"
967056,33,False,False,"Aug 13, 2018"
967182,30,False,True,"Jul 23, 2018"
967803,39,True,True,"Sep 24, 2018"
967881,26,False,True,"Jun 25, 2018"
968070,50,True,True,"Dec 10, 2018"
968448,23,False,True,"Jun 04, 2018"
968676,38,True,True,"Sep 17, 2018"
968682,38,True,True,"Sep 17, 2018"
968856,25,True,True,"Jun 18, 2018"
969228,27,False,True,"Jul 02, 2018"
969291,48,False,True,"Nov 26, 2018"
969357,28,True,True,"Jul 09, 2018"
969561,29,True,True,"Jul 16, 2018"
971985,36,False,False,"Sep 03, 2018"
973440,34,True,True,"Aug 20, 2018"
974517,23,True,True,"Jun 04, 2018"
974550,22,False,False,"May 28, 2018"
976299,34,True,True,"Aug 20, 2018"
976992,25,False,True,"Jun 18, 2018"
977508,44,True,True,"Oct 29, 2018"
980091,31,False,True,"Jul 30, 2018"
980394,41,False,True,"Oct 08, 2018"
981177,32,False,True,"Aug 06, 2018"
981867,25,False,False,"Jun 18, 2018"
983064,32,False,True,"Aug 06, 2018"
985068,43,True,False,"Oct 22, 2018"
985362,32,False,True,"Aug 06, 2018"
985371,47,False,False,"Nov 19, 2018"
987153,42,True,True,"Oct 15, 2018"
987270,43,True,True,"Oct 22, 2018"
987531,32,False,True,"Aug 06, 2018"
988383,35,False,False,"Aug 27, 2018"
988821,25,False,True,"Jun 18, 2018"
989199,28,True,True,"Jul 09, 2018"
989775,24,False,True,"Jun 11, 2018"
990789,32,False,True,"Aug 06, 2018"
990810,27,False,False,"Jul 02, 2018"
992043,45,True,True,"Nov 05, 2018"
992478,26,False,True,"Jun 25, 2018"
993612,48,False,True,"Nov 26, 2018"
993864,24,False,True,"Jun 11, 2018"
995661,25,True,True,"Jun 18, 2018"
995667,31,True,True,"Jul 30, 2018"
995766,28,False,False,"Jul 09, 2018"
997029,29,False,False,"Jul 16, 2018"
998559,23,True,True,"Jun 04, 2018"
1000641,25,False,True,"Jun 18, 2018"
1001145,39,False,True,"Sep 24, 2018"
1001262,30,False,True,"Jul 23, 2018"
1003551,28,False,True,"Jul 09, 2018"
1004088,38,True,True,"Sep 17, 2018"
1004505,36,False,True,"Sep 03, 2018"
1004628,40,False,True,"Oct 01, 2018"
1005213,23,False,True,"Jun 04, 2018"
1008672,44,True,True,"Oct 29, 2018"
1009338,45,True,True,"Nov 05, 2018"
1010184,27,True,True,"Jul 02, 2018"
1011381,27,True,True,"Jul 02, 2018"
